num,announcementTitle,announcementTitle_a,adjunctUrl,secCode,announcementTime,adjunctSize,adjunctType
699,昆百大Ａ：昆明百大集团商业管理有限公司拟收购的大理泰业国际广场商业物业经营权价值评估项目资产评估说明,699昆百大Ａ昆明百大集团商业管理有限公司拟收购的大理泰业国际广场商业物业经营权价值评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-14/1202700525.PDF,code:000560,2016/9/14 0:00,1061,PDF
700,深基地Ｂ：收购明江（上海）国际物流有限公司股权项目资产评估说明,700深基地Ｂ收购明江上海国际物流有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-01-26/57542620.PDF,code:200053,2010/1/26 6:30,223,PDF
701,京东方Ａ：浙江京东方显示技术有限公司拟重组项目资产评估说明,701京东方Ａ浙江京东方显示技术有限公司拟重组项目资产评估说明,http://www.cninfo.com.cn/finalpage/2011-08-23/59854863.PDF,code:000725,2011/8/23 6:30,822,PDF
702,绿景地产：拟增发股份收购海南海航国际酒店管理有限公司股权项目资产评估说明,702绿景地产拟增发股份收购海南海航国际酒店管理有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482097.PDF,code:000502,2010/9/29 6:30,667,PDF
703,绿景地产：重大资产重组涉及广州市恒远物业管理有限公司30%股权价值项目资产评估说明,703绿景地产重大资产重组涉及广州市恒远物业管理有限公司30股权价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482078.PDF,code:000502,2010/9/29 6:30,208,PDF
704,绿景地产：重大资产重组涉及恒大地产广州有限公司80%股权价值项目资产评估说明,704绿景地产重大资产重组涉及恒大地产广州有限公司80股权价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482076.PDF,code:000502,2010/9/29 6:30,372,PDF
705,绿景地产：拟增发股份收购广州市城建天誉房地产开发有限公司股权项目资产评估说明,705绿景地产拟增发股份收购广州市城建天誉房地产开发有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482064.PDF,code:000502,2010/9/29 6:30,814,PDF
706,巨力索具：拟收购资产事宜涉及的巨力新能源股份有限公司太阳能光伏屋顶10MW（二期）电站价值项目资产评估说明,706巨力索具拟收购资产事宜涉及的巨力新能源股份有限公司太阳能光伏屋顶10MW二期电站价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-10-27/1200331013.PDF,code:002342,2014/10/27 0:00,521,PDF
707,太龙药业：北京国融兴华资产评估有限责任公司关于对桐庐富盛健康产业有限公司股东全部权益在评估基准日评估增值的说明,707太龙药业北京国融兴华资产评估有限责任公司关于对桐庐富盛健康产业有限公司股东全部权益在评估基准日评估增值的说明,http://www.cninfo.com.cn/finalpage/2015-09-01/1201531168.PDF,code:600222,2015/9/1 0:00,916,PDF
708,ST 重 实：长沙中住兆嘉房地产开发有限公司拟增资项目资产评估说明,708ST重实长沙中住兆嘉房地产开发有限公司拟增资项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-05-26/57994382.PDF,code:000736,2010/5/26 6:30,1109,PDF
709,广宇发展：山东鲁能集团有限公司拟认购公司定向增发股份项目所涉及的部分长期股权投资资产评估说明,709广宇发展山东鲁能集团有限公司拟认购公司定向增发股份项目所涉及的部分长期股权投资资产评估说明,http://www.cninfo.com.cn/finalpage/2010-04-09/57788780.PDF,code:000537,2010/4/9 6:30,359,PDF
710,国通管业：发行股份购买资产事宜涉及的合肥通用环境控制技术有限责任公司股东全部权益价值项目资产评估说明,710国通管业发行股份购买资产事宜涉及的合肥通用环境控制技术有限责任公司股东全部权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-09-13/1200231220.PDF,code:600444,2014/9/13 0:00,1617,PDF
711,福成五丰：发行股份购买资产之重大资产重组暨关联交易所涉及三河灵山宝塔陵园有限公司股权项目资产评估说明,711福成五丰发行股份购买资产之重大资产重组暨关联交易所涉及三河灵山宝塔陵园有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-09-12/1200226915.PDF,code:600965,2014/9/12 0:00,49731,PDF
712,粤 水 电：拟收购梅州市东门塘金融综合大楼项目资产评估说明,712粤水电拟收购梅州市东门塘金融综合大楼项目资产评估说明,http://www.cninfo.com.cn/finalpage/2009-12-19/57415681.PDF,code:002060,2009/12/19 6:30,385,PDF
713,金路集团：拟转让持有的绵阳小岛建设开发有限公司股权项目资产评估说明,713金路集团拟转让持有的绵阳小岛建设开发有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-12-01/58725136.PDF,code:000510,2010/12/1 6:30,2475,PDF
714,A.S股权而涉及的Tristone Flowtech Holding S.A.S股东全部权益评估项目资产评估说明,714AS股权而涉及的TristoneFlowtechHoldingSAS股东全部权益评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-01-26/1203057355.PDF,code:000887,2017/1/26 0:00,2277,PDF
715,茂业物流：拟发行股份及支付现金购买资产项目涉及之北京创世漫道科技有限公司项目资产评估说明,715茂业物流拟发行股份及支付现金购买资产项目涉及之北京创世漫道科技有限公司项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-08-23/1200155088.PDF,code:000889,2014/8/23 0:00,2469,PDF
716,中文传媒：拟采取“ 发行股份及支付现金购买资产”方式购买北京智明星通科技有限公司100%股权项目资产评估说明,716中文传媒拟采取发行股份及支付现金购买资产方式购买北京智明星通科技有限公司100股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-08-13/1200123069.PDF,code:600373,2014/8/13 0:00,2118,PDF
717,粤宏远Ａ：拟收购威宁县煤炭沟煤矿70%股权项目资产评估说明,717粤宏远Ａ拟收购威宁县煤炭沟煤矿70股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-15/58440165.PDF,code:000573,2010/9/15 6:30,674,PDF
718,ST亚太：兰州亚太工贸集团有限公司拟以其拥有的兰州新区办公用房代偿公司债务涉及的单项资产价值评估说明,718ST亚太兰州亚太工贸集团有限公司拟以其拥有的兰州新区办公用房代偿公司债务涉及的单项资产价值评估说明,http://www.cninfo.com.cn/finalpage/2017-01-12/1203009021.PDF,code:000691,2017/1/12 0:00,1035,PDF
719,ST 重 实：企业关于进行资产评估有关事项的说明,719ST重实企业关于进行资产评估有关事项的说明,http://www.cninfo.com.cn/finalpage/2010-05-26/57994383.PDF,code:000736,2010/5/26 6:30,209,PDF
720,桂林旅游：核实应收款项目公司及下属子公司所持桂林荔浦丰鱼岩旅游有限责任公司债权价值资产评估说明,720桂林旅游核实应收款项目公司及下属子公司所持桂林荔浦丰鱼岩旅游有限责任公司债权价值资产评估说明,http://www.cninfo.com.cn/finalpage/2017-01-11/1203005689.PDF,code:000978,2017/1/11 0:00,1610,PDF
721,通程控股：宁乡龙腾玉龙国际大酒店有限公司股东全部权益价值资产评估说明,721通程控股宁乡龙腾玉龙国际大酒店有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2007-10-09/33496102.PDF,code:000419,2007/10/9 6:30,250,PDF
722,厦门信达：厦门信达电子有限公司及信达股份公司部分固定资产及无形资产评估说明,722厦门信达厦门信达电子有限公司及信达股份公司部分固定资产及无形资产评估说明,http://www.cninfo.com.cn/finalpage/2007-08-09/30578676.PDF,code:000701,2007/8/9 6:30,309,PDF
723,*ST传媒：海南港澳实业投资有限公司股东全部权益价值项目资产评估说明,723ST传媒海南港澳实业投资有限公司股东全部权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-12-04/58740199.PDF,code:000504,2010/12/4 6:30,1085,PDF
724,万 家 乐：拟转让所持有的广东万家乐燃气具有限公司100%股权项目资产评估说明,724万家乐拟转让所持有的广东万家乐燃气具有限公司100股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-12/1202825475.PDF,code:000533,2016/11/12 0:00,1171,PDF
725,绿景地产：拟增发股份收购海南海航国际酒店管理有限公司股权项目资产评估说明,725绿景地产拟增发股份收购海南海航国际酒店管理有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482097.PDF,code:000502,2010/9/29 6:30,667,PDF
726,绿景地产：重大资产重组涉及广州市恒远物业管理有限公司30%股权价值项目资产评估说明,726绿景地产重大资产重组涉及广州市恒远物业管理有限公司30股权价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482078.PDF,code:000502,2010/9/29 6:30,208,PDF
727,绿景地产：重大资产重组涉及恒大地产广州有限公司80%股权价值项目资产评估说明,727绿景地产重大资产重组涉及恒大地产广州有限公司80股权价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482076.PDF,code:000502,2010/9/29 6:30,372,PDF
728,绿景地产：拟增发股份收购广州市城建天誉房地产开发有限公司股权项目资产评估说明,728绿景地产拟增发股份收购广州市城建天誉房地产开发有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-29/58482064.PDF,code:000502,2010/9/29 6:30,814,PDF
729,太龙药业：北京国融兴华资产评估有限责任公司关于对桐庐富盛健康产业有限公司股东全部权益在评估基准日评估增值的说明,729太龙药业北京国融兴华资产评估有限责任公司关于对桐庐富盛健康产业有限公司股东全部权益在评估基准日评估增值的说明,http://www.cninfo.com.cn/finalpage/2015-09-01/1201531168.PDF,code:600222,2015/9/1 0:00,916,PDF
730,巨力索具：拟收购资产事宜涉及的巨力新能源股份有限公司太阳能光伏屋顶10MW（二期）电站价值项目资产评估说明,730巨力索具拟收购资产事宜涉及的巨力新能源股份有限公司太阳能光伏屋顶10MW二期电站价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-10-27/1200331013.PDF,code:002342,2014/10/27 0:00,521,PDF
731,华闻传媒：拟发行股份及支付现金购买资产所涉及的上海精视文化传播有限公司股东全部权益价值项目资产评估说明,731华闻传媒拟发行股份及支付现金购买资产所涉及的上海精视文化传播有限公司股东全部权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-05-30/64083829.PDF,code:000793,2014/5/30 0:00,2429,PDF
732,汕电力Ａ：收购深圳市万泽房地产开发有限公司股权项目资产评估说明,732汕电力Ａ收购深圳市万泽房地产开发有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2009-07-24/55013366.PDF,code:000534,2009/7/24 6:30,1069,PDF
733,汕电力Ａ：收购常州万泽天海置业有限公司股权项目资产评估说明,733汕电力Ａ收购常州万泽天海置业有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2009-07-24/55013365.PDF,code:000534,2009/7/24 6:30,912,PDF
734,江西水泥：江西锦溪水泥有限公司整体资产评估说明,734江西水泥江西锦溪水泥有限公司整体资产评估说明,http://www.cninfo.com.cn/finalpage/2009-07-02/54167715.PDF,code:000789,2009/7/2 6:30,1022,PDF
735,华联股份：股权收购项目资产评估说明（之四：合肥达兴源商业管理有限公司）,735华联股份股权收购项目资产评估说明之四合肥达兴源商业管理有限公司,http://www.cninfo.com.cn/finalpage/2009-01-06/48020037.PDF,code:000882,2009/1/6 6:30,1147,PDF
736,华联股份：股权收购项目资产评估说明（之一：北京华联商业管理有限公司）,736华联股份股权收购项目资产评估说明之一北京华联商业管理有限公司,http://www.cninfo.com.cn/finalpage/2009-01-06/48020028.PDF,code:000882,2009/1/6 6:30,715,PDF
737,高金食品：拟重大资产出售及向特定对象发行股份购买资产项目涉及的净资产价值评估说明,737高金食品拟重大资产出售及向特定对象发行股份购买资产项目涉及的净资产价值评估说明,http://www.cninfo.com.cn/finalpage/2014-04-08/63798253.PDF,code:002143,2014/4/8 0:00,1841,PDF
738,中鼎股份：收购安徽中鼎泰克汽车密封件有限公司股权项目资产评估说明,738中鼎股份收购安徽中鼎泰克汽车密封件有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2008-10-30/45782005.PDF,code:000887,2008/10/30 6:30,823,PDF
739,S*ST大通：关于进行资产评估有关事项的说明,739SST大通关于进行资产评估有关事项的说明,http://www.cninfo.com.cn/finalpage/2008-10-11/44048734.PDF,code:000038,2008/10/11 6:30,189,PDF
740,S*ST方向：沈阳北泰方向集团公司偿债涉及多伦龙达生态开发有限公司净资产项目资产评估说明,740SST方向沈阳北泰方向集团公司偿债涉及多伦龙达生态开发有限公司净资产项目资产评估说明,http://www.cninfo.com.cn/finalpage/2006-10-14/18451999.PDF,code:000757,2006/10/14 6:30,197,PDF
741,S*ST美雅：拟进行资产重组项目资产评估说明,741SST美雅拟进行资产重组项目资产评估说明,http://www.cninfo.com.cn/finalpage/2008-09-03/42942058.PDF,code:000529,2008/9/3 6:30,463,PDF
742,胜利股份：青岛胜通海岸置业发展有限公司股权转让项目资产评估说明,742胜利股份青岛胜通海岸置业发展有限公司股权转让项目资产评估说明,http://www.cninfo.com.cn/finalpage/2008-06-05/40245335.PDF,code:000407,2008/6/5 6:30,351,PDF
743,通程控股：宁乡龙腾玉龙国际大酒店有限公司股东全部权益价值资产评估说明,743通程控股宁乡龙腾玉龙国际大酒店有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2007-10-09/33496102.PDF,code:000419,2007/10/9 6:30,250,PDF
744,华峰超纤：北京中企华资产评估有限责任公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易申请文件二次反馈意见之回复说明,744华峰超纤北京中企华资产评估有限责任公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易申请文件二次反馈意见之回复说明,http://www.cninfo.com.cn/finalpage/2017-04-11/1203274553.PDF,code:300180,2017/4/11 0:00,229,PDF
745,厦门信达：厦门信达电子有限公司及信达股份公司部分固定资产及无形资产评估说明,745厦门信达厦门信达电子有限公司及信达股份公司部分固定资产及无形资产评估说明,http://www.cninfo.com.cn/finalpage/2007-08-09/30578676.PDF,code:000701,2007/8/9 6:30,309,PDF
746,洛阳钼业：洛阳钼业控股有限公司拟现金方式购买英美资源集团巴西磷业公司全部股权项目资产评估说明,746洛阳钼业洛阳钼业控股有限公司拟现金方式购买英美资源集团巴西磷业公司全部股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-12-27/1202959627.PDF,code:603993,2016/12/27 0:00,1353,PDF
747,万 家 乐：拟转让所持有的广东万家乐燃气具有限公司100%股权项目资产评估说明,747万家乐拟转让所持有的广东万家乐燃气具有限公司100股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-12/1202825475.PDF,code:000533,2016/11/12 0:00,1171,PDF
748,光电股份：惠州市德盛数码科技有限公司拟转让部分固定资产项目资产评估说明,748光电股份惠州市德盛数码科技有限公司拟转让部分固定资产项目资产评估说明,http://www.cninfo.com.cn/finalpage/2006-03-21/16589103.PDF,code:000150,2006/3/21 6:47,43,PDF
749,歌力思：拟购买唐利国际控股有限公司股权所涉及的唐利商贸（上海）有限公司股东全部权益价值评估项目资产评估说明,749歌力思拟购买唐利国际控股有限公司股权所涉及的唐利商贸上海有限公司股东全部权益价值评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-08-13/1202562413.PDF,code:603808,2016/8/13 0:00,1523,PDF
750,长信科技：发行股份购买资产事宜涉及的赣州市德普特科技有限公司全部股东权益价值项目资产评估说明,750长信科技发行股份购买资产事宜涉及的赣州市德普特科技有限公司全部股东权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2013-08-17/62952828.PDF,code:300088,2013/8/17 0:00,1666,PDF
751,大亚科技：关于对圣象实业的“圣象”等系列无形资产的资产评估说明,751大亚科技关于对圣象实业的圣象等系列无形资产的资产评估说明,http://www.cninfo.com.cn/finalpage/2004-12-29/14906025.PDF,code:000910,2004/12/29 6:40,203,PDF
752,重庆路桥：拟收购股权并进行重大资产重组所涉及的重庆渝涪高速公路有限公司股东全部权益的资产评估项目评估技术说明,752重庆路桥拟收购股权并进行重大资产重组所涉及的重庆渝涪高速公路有限公司股东全部权益的资产评估项目评估技术说明,http://www.cninfo.com.cn/finalpage/2016-06-23/1202388977.PDF,code:600106,2016/6/23 0:00,35121,PDF
